,tractid,nta_name,totpop00,pop24_00,NHW00,A20_34y00,colleg00,mdfami00,mdrent00,Unnamed: 9,totpop16,pop24_16,NHW16,A20_34y16,College16,mdfami16,mdrent16,Unnamed: 17,NHW00_16,A20_34y00_16,College00_16,mdfami00_16,mdrent00_16,Unnamed: 23,scores_raw,score_0.025,score_0.5,score_0.975,Unnamed: 28,medprice04,medpr_unit04,medpr_sf04,medprice15,medpr_unit15,medpr_sf15,medpr_sf15_IA,sales04,sales15,Status_NYC
1858,36081089200,Lindenwood-Howard Beach,8746,6459,8175.0,1595,1253.0,65924,724,,7736,5871,6739,1144,2002,109639,1979,,-0.06803263,-0.189116714,0.758,0.663112068,1.733425414,,0.984923978,-0.921954891,0.228567878,1.351928204,,589500.0,580000.0,274.04,620000.0,612000.0,300.78,235.0,295.0,243.0,High to High
1859,36081090700,College Point,1769,1194,850.0,401,197.0,45938,700,,1234,814,497,174,144,68807,1527,,-0.161795214,-0.377961094,0.072,0.497823153,1.181428571,,-0.780694731,-1.983208619,-1.047240646,-0.076556381,,470000.0,249500.0,227.27,689000.0,477000.0,401.615,314.0,45.0,40.0,High to High
1860,36081091601,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,544,399,538.0,79,131.0,73578,396,,3928,2733,3719,432,1290,124271,800,,-0.042648718,-0.242671892,0.438,0.688969529,1.02020202,,-0.06311442,-1.51492192,-0.20951588,1.126559804,,,,,,,,,,,
1861,36081091900,College Point,5470,3926,2762.0,1225,795.0,55305,836,,6218,4437,1251,1443,741,49810,1547,,-0.601553291,0.036255506,-0.175,-0.099358105,0.850478469,,-1.897829456,-2.699425389,-1.630760359,-0.56918712,,482000.0,265000.0,236.11,693000.0,380000.0,382.05,298.0,199.0,81.0,High to High
1862,36081092200,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,2101,1546,2024.0,225,844.0,97374,940,,1990,1370,1858,206,841,153125,1448,,-0.030811667,-0.033375768,0.124,0.572545033,0.540425532,,-0.776481338,-1.906997175,-0.680852245,0.569809238,,750000.0,745000.0,312.5,765000.0,765000.0,411.01,321.0,105.0,81.0,High to High
1863,36081092500,College Point,3446,2170,1655.0,767,473.0,44915,877,,3862,2565,799,907,318,48257,1433,,-0.569223717,0.055151758,-0.431,0.074407214,0.633979475,,-2.310821151,-3.057170679,-1.914416172,-0.764153814,,485000.0,265000.0,235.88,622500.0,346750.0,364.13,284.5,120.0,86.0,High to High
1864,36081092800,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,3391,2352,3177.0,438,1333.0,95101,993,,3323,2364,3217,319,1338,140742,1900,,0.033311576,-0.256785762,-0.001,0.479921347,0.913393756,,-0.854107011,-1.987514833,-0.760952338,0.446439682,,775000.0,625000.0,294.39,765000.0,622862.5,345.38,270.0,110.0,88.0,High to High
1865,36081092900,College Point,5375,3647,3114.0,1161,697.0,61020,870,,6943,4445,1260,1710,1018,59189,1462,,-0.686755654,0.140237169,0.198,-0.030006555,0.68045977,,-1.512883716,-2.514832423,-1.468137029,-0.393170564,,558100.0,316930.25,251.365,650000.0,430500.0,344.44,269.0,314.0,144.0,High to High
1866,36081093401,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,3491,2656,3011.0,696,844.0,60778,746,,3627,2638,3199,516,1179,84779,1487,,0.022599975,-0.286419859,0.406,0.39489618,0.993297587,,-0.492010456,-1.76527228,-0.531956346,0.664514401,,530000.0,327500.0,250.7,635000.0,330250.0,270.66,211.0,107.0,95.0,High to Low
1867,36081093402,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,2861,2180,2465.0,570,685.0,60294,743,,4372,3319,3259,608,1331,105966,1338,,-0.13482265,-0.301982312,0.276,0.757488307,0.800807537,,-0.589033346,-1.76073309,-0.570405291,0.672289881,,465000.0,211470.0,195.355,490000.0,264500.0,229.99,180.0,46.0,37.0,Low to Low
1868,36081093800,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5961,4728,4773.0,999,1113.0,54087,649,,5308,4074,3660,848,884,88390,1080,,-0.138851878,-0.046724192,-0.078,0.634218944,0.664098613,,-0.843746848,-1.740361526,-0.541473787,0.709650003,,319375.0,182541.665,152.69,419500.0,173750.0,226.925,177.0,72.0,18.0,Low to Low
1869,36081093900,College Point,3085,2180,1886.0,647,563.0,54936,928,,4913,3478,1463,992,1012,76000,1681,,-0.512907949,-0.037244971,0.127,0.383427989,0.811422414,,-0.892472653,-2.168940102,-1.027625787,0.13955952,,499999.5,304000.0,253.57,685000.0,437500.0,386.9,302.0,176.0,111.0,High to High
1870,36081094201,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,2116,1362,704.0,395,213.0,28161,641,,3381,2332,936,908,597,51607,1248,,-0.167903525,0.438663567,0.637,0.832569866,0.946957878,,1.026389183,-0.406045417,0.677191965,1.754381467,,399500.0,205173.0,149.915,370110.0,175000.0,136.62,107.0,114.0,37.0,Low to Low
1871,36081094202,Hammels-Arverne-Edgemere,3626,1762,713.0,788,176.0,21308,340,,4937,2993,913,1210,904,40174,672,,-0.059527892,0.127778537,2.024,0.885395157,0.976470588,,1.563408148,-0.027835459,1.057257769,2.137600901,,300000.0,193340.5,175.605,320000.0,175000.0,199.66,156.0,116.0,65.0,Low to Low
1872,36081094203,Hammels-Arverne-Edgemere,5295,3679,2891.0,932,590.0,41598,507,,5730,4466,3176,1092,1045,60017,928,,0.015181616,0.08272476,0.459,0.442785711,0.830374753,,0.012108281,-0.770521657,0.36855743,1.499420201,,345250.0,158991.665,163.665,420675.0,227004.1665,202.135,157.5,36.0,18.0,Low to Low
1873,36081094500,Whitestone,5470,3931,3754.0,1055,1012.0,71069,964,,3846,2666,1955,721,909,90032,1611,,-0.259320133,-0.028012116,0.324,0.266825198,0.671161826,,-0.835765431,-1.868794747,-0.919663758,0.052707432,,625000.0,525000.0,277.62,813000.0,720000.0,424.565,331.5,141.0,120.0,High to High
1874,36081094700,College Point,2110,1373,1312.0,426,157.0,61875,747,,2705,1800,951,488,306,59554,1511,,-0.434592106,-0.106436524,0.487,-0.037511111,1.022757697,,-0.914588506,-2.143930237,-1.170761354,-0.198128872,,514700.0,276250.0,219.93,735000.0,382500.0,333.33,260.0,102.0,57.0,High to High
1875,36081095400,Hammels-Arverne-Edgemere,4062,2552,520.0,729,349.0,38421,626,,5438,3399,549,1060,955,77990,1342,,-0.211376496,0.086123106,1.055,1.029879493,1.143769968,,1.269206186,-0.328363644,0.838166247,1.970005903,,307000.0,178585.0,167.33,315000.0,164066.5,164.6,129.0,355.0,143.0,Low to Low
1876,36081096400,Hammels-Arverne-Edgemere,3581,2104,290.0,856,399.0,47019,761,,4815,3254,368,733,794,60203,1333,,-0.056248075,-0.363148407,0.287,0.280397286,0.751642576,,-1.256835897,-1.64933557,-0.568607622,0.531273828,,315590.0,166000.0,162.015,672045.0,336022.5,236.45,185.0,238.0,238.0,Low to Low
1877,36081097202,Hammels-Arverne-Edgemere,2947,1455,28.0,669,193.0,28045,670,,2886,1497,201,698,259,37361,1074,,6.330301455,0.065401034,0.304,0.332180424,0.602985075,,0.263770612,-1.113584921,0.040254461,1.177742715,,85000.0,85000.0,40.475,,,,,2.0,,
1878,36081097203,Hammels-Arverne-Edgemere,7853,4214,612.0,1467,340.0,21203,322,,6803,3605,232,1284,447,25707,413,,-0.562405667,0.010345791,0.537,0.21242277,0.282608696,,-1.535070732,-2.113649834,-0.951760599,0.18454179,,207500.0,155208.25,172.35,150000.0,102500.0,111.11,87.0,170.0,43.0,Low to Low
1879,36081097204,Hammels-Arverne-Edgemere,1324,710,104.0,249,57.0,20864,318,,3962,2744,332,701,343,40714,798,,0.066788335,-0.0592111,0.557,0.95139954,1.509433962,,1.164083682,-0.774152126,0.320611622,1.411531018,,298000.0,154500.0,157.07,252500.0,113750.0,119.77,93.5,65.0,24.0,Low to Low
1880,36081097300,Whitestone,2019,1514,1738.0,343,413.0,79567,933,,1849,1428,1465,371,417,105417,1728,,-0.079577428,0.181079679,0.07,0.324883432,0.852090032,,-0.394411505,-1.805465166,-0.692962449,0.431158324,,602500.0,564000.0,316.17,775000.0,733500.0,500.65,391.0,76.0,49.0,High to High
1881,36081098100,Whitestone,1882,1368,1454.0,386,449.0,63542,1068,,2401,1657,1435,333,560,97031,1558,,-0.226402685,-0.323785642,0.03,0.527037235,0.458801498,,-1.688789602,-2.301551478,-1.250154378,-0.187910919,,685000.0,608800.0,276.98,884500.0,800000.0,443.255,346.5,105.0,52.0,High to High
1882,36081098700,Whitestone,2611,1843,2052.0,471,516.0,55515,958,,2544,1712,1898,457,606,97625,1470,,-0.050688774,-0.004170339,0.264,0.75853373,0.534446764,,-0.424751958,-1.753628386,-0.668525503,0.39415811,,532500.0,512700.0,339.015,676500.0,635000.0,464.845,363.0,92.0,74.0,High to High
1883,36081099100,Whitestone,6462,5057,5389.0,987,1770.0,73443,838,,6265,4895,4174,991,2428,105446,1613,,-0.201104197,0.035624653,0.417,0.435752897,0.924821002,,-0.079500718,-1.432159963,-0.393704264,0.600308842,,675000.0,625000.0,324.86,848000.0,835000.0,475.58,372.0,157.0,123.0,High to High
1884,36081099200,Hammels-Arverne-Edgemere,2788,1599,496.0,546,209.0,27955,611,,4432,2218,404,769,326,50990,1039,,-0.487619366,-0.114014295,0.124,0.824002862,0.700490998,,-0.700337153,-1.363485409,-0.406284159,0.545679411,,345266.0,172633.0,166.96,298000.0,140000.0,127.5,100.0,172.0,49.0,Low to Low
1885,36081099701,Ft. Totten-Bay Terrace-Clearview,2924,2333,2358.0,441,727.0,61598,858,,2686,2121,1795,348,1120,92353,1792,,-0.171310164,-0.140962714,0.695,0.499285691,1.088578089,,0.150705945,-1.331119912,-0.377899115,0.613562398,,552500.0,502500.0,346.555,760000.0,691500.0,481.175,375.5,62.0,48.0,High to High
1886,36081099703,Ft. Totten-Bay Terrace-Clearview,5170,4220,3895.0,790,1898.0,72281,1200,,3830,3120,2369,502,1560,104761,2085,,-0.178988259,-0.142234855,0.112,0.449357369,0.7375,,-0.878932562,-1.911719173,-0.776048275,0.334262546,,890000.0,450000.0,268.26,1125000.0,550000.0,378.9,296.0,63.0,41.0,High to High
1887,36081099704,Ft. Totten-Bay Terrace-Clearview,5512,4500,4153.0,843,2024.0,72281,1200,,6948,5559,4103,1026,3063,91369,1800,,-0.216229371,-0.034462412,0.225,0.264080464,0.5,,-1.183225277,-1.92219525,-0.89519087,0.125545435,,672500.0,224166.67,152.15,992500.0,330833.3335,369.125,288.5,4.0,12.0,Low to High
1888,36081099705,Ft. Totten-Bay Terrace-Clearview,3453,2818,2601.0,528,1267.0,72281,1200,,2497,1798,1455,388,892,120060,2430,,-0.226428115,0.016192158,0.103,0.661017418,1.025,,-0.07092913,-1.419687129,-0.35341476,0.732714035,,723250.0,432500.0,291.2,980000.0,585000.0,388.74,304.0,26.0,27.0,High to High
